Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
54,13158,Shaun Draughn,RB,15,SF,ATL,30,30,3000,5.1
55,18690,Jalen Richard,RB,15,OAK,LAC,22,25,3200,5.1
56,16031,Damien Williams,RB,15,MIA,NYJ,24,19,3900,4.8
57,17959,Derrick Henry,RB,15,TEN,KC,15,16,5100,4.7
58,17023,Zach Zenner,RB,15,DET,NYG,7,12,3000,4.5
59,16307,Charcandrick West,RB,15,KC,TEN,23,5,4800,4.2
60,15616,Fozzy Whittaker,RB,15,CAR,WAS,25,29,3000,3.9
61,18088,Alex Collins,RB,15,SEA,LAR,14,21,3000,3.9
62,16189,Alfred Blue,RB,15,HOU,JAX,10,15,4400,3.8
63,14352,Travaris Cadet,RB,15,NO,ARI,3,3,3000,3.8
64,14901,Kyle Juszczyk,FB,15,BAL,PHI,12,13,3000,3.4
65,16867,Jeremy Langford,RB,15,CHI,GB,16,9,4000,3.4
66,8066,Darren McFadden,RB,15,DAL,TB,19,18,3000,3.3
67,14789,Jamize Olawale,FB,15,OAK,LAC,22,25,3000,3.2
68,14719,Jonathan Grimes,RB,15,HOU,JAX,10,15,3000,3.1
69,15224,Andre Ellington,RB,15,ARI,NO,27,26,3500,3
70,16966,Aaron Ripkowski,FB,15,GB,CHI,11,5,3000,2.6
71,1589,John Kuhn,FB,15,NO,ARI,3,3,3000,2.3
72,16427,Ka'Deem Carey,RB,15,CHI,GB,16,9,3000,1.9
73,4738,Mike Tolbert,FB,15,CAR,WAS,25,29,3000,1.7
74,17053,Malcolm Brown,RB,15,LAR,SEA,5,3,3000,1.6
75,14731,Lance Dunbar,RB,15,DAL,TB,19,18,3000,1.6
76,16287,Juwan Thompson,RB,15,DEN,NE,8,11,3000,1.6
77,3382,Marcel Reece,FB,15,SEA,LAR,14,21,3000,1.6
78,18217,Josh Ferguson,RB,15,IND,MIN,2,10,3000,1.5
79,18003,Kenyan Drake,RB,15,MIA,NYJ,24,19,3000,1.3
80,12323,Joique Bell,RB,15,DET,NYG,7,12,3000,1.3
81,13063,Taiwan Jones,RB,15,OAK,LAC,22,25,3000,1.2
82,18349,Brandon Wilds,RB,15,NYJ,MIA,23,14,3000,1.1
83,18115,Derek Watt,FB,15,LAC,OAK,25,28,3000,1.1
84,12985,DuJuan Harris,RB,15,SF,ATL,30,30,3900,0.9
85,14786,Patrick DiMarco,FB,15,ATL,SF,32,32,3000,0.8
86,18061,Deandre Washington,RB,15,OAK,LAC,22,25,3400,0.8
87,733,Jerome Felton,FB,15,BUF,CLE,31,31,3000,0.7
88,17089,Terron Ward,RB,15,ATL,SF,32,32,3000,0.6
89,11737,Cedric Peerman,RB,15,CIN,PIT,9,29,3000,0.6
90,13852,Bobby Rainey,RB,15,NYG,DET,18,7,3000,0.6
91,16163,Antonio Andrews,RB,15,TEN,KC,15,16,3000,0.6
92,13741,Brandon Bolden,RB,15,NE,DEN,1,22,3000,0.5
93,18073,Jonathan Williams,RB,15,BUF,CLE,31,31,3000,0.5
94,16309,George Atkinson,RB,15,CLE,BUF,19,24,3000,0.5
95,16210,Jay Prosch,FB,15,HOU,JAX,10,15,3000,0.5
96,18375,Peyton Barber,RB,15,TB,DAL,11,2,3000,0.4
97,16534,Roosevelt Nix,RB,15,PIT,CIN,17,20,3000,0.4
98,15596,Chase Reynolds,RB,15,LAR,SEA,5,3,3000,0.4
99,17197,Corey Grant,RB,15,JAX,HOU,6,21,3000,0.4
100,15010,Kerwynn Williams,RB,15,ARI,NO,27,26,3000,0.4
101,16378,Keith Smith,FB,15,DAL,TB,19,18,3000,0.4
102,16869,Jalston Fowler,RB,15,TEN,KC,15,16,3000,0.4
103,16699,Fitzgerald Toussaint,RB,15,PIT,CIN,17,20,4300,0.4
104,13418,Anthony Sherman,FB,15,KC,TEN,23,5,3000,0.3
105,14783,James Develin,RB,15,NE,DEN,1,22,3000,0.3
106,15230,Stepfan Taylor,RB,15,ARI,NO,27,26,3000,0.3
107,18452,Joe Kerridge,FB,15,GB,CHI,11,5,3000,0.3
108,17199,Akeem Hunt,RB,15,HOU,JAX,10,15,3000,0.3
109,16928,Michael Burton,FB,15,DET,NYG,7,12,3000,0.2
110,18114,Dan Vitale,FB,15,CLE,BUF,19,24,2500,0.2
111,13102,Jordan Todman,RB,15,IND,MIN,2,10,3000,0.2
112,17303,Paul Lasike,RB,15,CHI,GB,16,9,3000,0.2
113,15555,Zach Line,FB,15,MIN,IND,29,23,3000,0.1
114,4640,Reggie Bush,RB,15,BUF,CLE,31,31,3000,0
115,6198,Darren Sproles,RB,15,PHI,BAL,5,1,4000,0
116,7580,DeAngelo Williams,RB,15,PIT,CIN,17,20,5500,0
117,7969,Jamaal Charles,RB,15,KC,TEN,23,5,4300,0
118,12506,James Starks,RB,15,GB,CHI,11,5,3300,0
119,13299,Jacquizz Rodgers,RB,15,TB,DAL,11,2,4200,0
120,14269,Alfred Morris,RB,15,DAL,TB,19,18,4900,0
121,14696,Daryl Richardson,RB,15,PIT,CIN,17,20,3000,0
122,15018,Denard Robinson,RB,15,JAX,HOU,6,21,3200,0
123,15045,Knile Davis,RB,15,KC,TEN,23,5,3000,0
124,15126,Theo Riddick,RB,15,DET,NYG,7,12,5400,0
125,15207,Benjamin Cunningham,RB,15,LAR,SEA,5,3,3200,0
126,16099,Lorenzo Taliaferro,RB,15,BAL,PHI,12,13,3000,0
127,16776,Melvin Gordon,RB,15,LAC,OAK,25,28,6500,0
128,16815,Ameer Abdullah,RB,15,DET,NYG,7,12,5000,0
129,16856,Matt Jones,RB,15,WAS,CAR,28,8,3400,0
130,16886,Javorius Allen,RB,15,BAL,PHI,12,13,3000,0
131,16887,Mike Davis,RB,15,SF,ATL,30,30,3000,0
132,16934,Cameron Artis-Payne,RB,15,CAR,WAS,25,29,3800,0
133,16989,Marcus Murphy,RB,15,NO,ARI,3,3,3000,0
134,17102,Mack Brown,RB,15,WAS,CAR,28,8,3000,0
135,17965,CJ Prosise,RB,15,SEA,LAR,14,21,4700,0
136,18070,Wendell Smallwood,RB,15,PHI,BAL,5,1,3800,0
137,18132,Darius Jackson,RB,15,CLE,BUF,19,24,3000,0
138,18153,Daniel Lasco,RB,15,NO,ARI,3,3,3000,0
139,18764,Troymaine Pope,RB,15,SEA,LAR,14,21,3000,0
140,15645,Khiry Robinson,RB,15,NYJ,MIA,23,14,3000,0
141,18041,Tyler Ervin,RB,15,HOU,JAX,10,15,3000,0
