Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
47,5511,Brent Celek,TE,16,PHI,NYG,6,15,2500,1.6
48,15082,Gavin Escobar,TE,16,DAL,DET,16,30,2500,1.6
49,4276,Brandon Bostick,TE,16,NYJ,NE,7,11,2500,1.5
50,18468,Joshua Perkins,TE,16,ATL,CAR,27,31,2500,1.3
51,14445,Rhett Ellison,TE,16,MIN,GB,19,21,2500,1.3
52,15305,Demetrius Harris,TE,16,KC,DEN,1,9,2500,1.3
53,8848,John Phillips,TE,16,NO,TB,21,14,2500,1.3
54,18032,Tyler Higbee,TE,16,LAR,SF,32,13,2500,1.2
55,16931,Nick Boyle,TE,16,BAL,PIT,8,19,2500,1
56,13370,Luke Stocker,TE,16,TB,NO,29,19,2500,0.9
57,18262,Stephen Anderson,TE,16,HOU,CIN,17,30,2500,0.9
58,15640,Derek Carrier,TE,16,WAS,CHI,12,7,2500,0.9
59,16111,Ryan Hewitt,TE,16,CIN,HOU,4,4,2500,0.7
60,8508,David Johnson,TE,16,PIT,BAL,5,7,2500,0.7
61,16954,Nick O'Leary,TE,16,BUF,MIA,23,22,2500,0.7
62,11345,Logan Paulsen,TE,16,CHI,WAS,28,26,2500,0.6
63,11317,Clay Harbor,TE,16,DET,DAL,12,26,2500,0.6
64,18094,Temarrick Hemingway,TE,16,LAR,SF,32,13,2500,0.5
65,9671,Matthew Mulligan,TE,16,DET,DAL,12,26,2500,0.5
66,8778,Brandon Myers,TE,16,TB,NO,29,19,2500,0.5
67,18229,Ben Braunecker,TE,16,CHI,WAS,28,26,2500,0.5
68,17741,Matt Lengel,TE,16,NE,NYJ,26,25,2500,0.4
69,15937,Phillip Supernaw,TE,16,TEN,JAX,10,12,2500,0.4
70,16903,MyCole Pruitt,TE,16,CHI,WAS,28,26,2500,0.4
71,16958,Randall Telfer,TE,16,CLE,LAC,22,20,2500,0.4
72,14820,Sean McGrath,TE,16,LAC,CLE,31,32,2500,0.3
73,15561,Brandon Williams,TE,16,SEA,ARI,8,1,2500,0.3
74,16933,James O'Shaughnessy,TE,16,KC,DEN,1,9,2500,0.2
75,18642,Alex Ellis,TE,16,JAX,TEN,20,17,2500,0.2
76,18399,Hakeem Valles,TE,16,ARI,SEA,2,5,2500,0
77,9588,Brandon Pettigrew,TE,16,DET,DAL,--,--,2500,0
78,13016,Virgil Green,TE,16,DEN,KC,14,3,2500,0
79,14122,Ladarius Green,TE,16,PIT,BAL,5,7,3800,0
80,14593,Dominique Jones,TE,16,MIA,BUF,13,10,2500,0
81,14918,Tyler Eifert,TE,16,CIN,HOU,4,4,4800,0
82,15100,Jordan Reed,TE,16,WAS,CHI,12,7,5500,0
83,16057,Jace Amaro,TE,16,TEN,JAX,10,12,2500,0
84,16083,Crockett Gillmore,TE,16,BAL,PIT,8,19,2500,0
85,16656,Logan Thomas,TE,16,BUF,MIA,23,23,2500,0
86,16663,Asante Cleveland,TE,16,LAC,CLE,31,32,2500,0
87,16846,Tyler Kroft,TE,16,CIN,HOU,4,4,2500,0
88,16878,Blake Bell,TE,16,SF,LAR,16,9,2500,0
89,16962,AJ Derby,TE,16,DEN,KC,14,3,2500,0
90,17223,Eric Tomlinson,TE,16,NYJ,NE,7,11,2500,0
91,17750,Ross Travis,TE,16,KC,DEN,1,9,2500,0
92,17762,Chris Manhertz,TE,16,CAR,ATL,30,28,2500,0
93,17963,Austin Hooper,TE,16,ATL,CAR,27,31,2500,0
94,18019,Nick Vannett,TE,16,SEA,ARI,8,1,2500,0
95,18057,Seth DeValve,TE,16,CLE,LAC,22,10,2500,0
96,18147,Thomas Duarte,TE,16,MIA,BUF,13,10,2500,0
97,17015,Gerald Christian,TE,16,BUF,MIA,23,22,2500,0
