Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
53,1545,Anthony Fasano,TE,3,MIA,NYJ,30,21,2500,2.2
54,15239,Vance McDonald,TE,3,PIT,CHI,24,27,2800,2.2
55,11345,Logan Paulsen,TE,3,SF,LAR,10,12,2500,2.1
56,15247,Darren Fells,TE,3,DET,ATL,25,16,2500,1.9
57,16648,Troy Niklas,TE,3,ARI,DAL,12,18,2500,1.8
58,14496,Garrett Celek,TE,3,SF,LAR,10,12,2500,1.7
59,16958,Randall Telfer,TE,3,CLE,IND,29,9,2500,1.7
60,13386,Lance Kendricks,TE,3,GB,CIN,6,1,2500,1.7
61,17762,Chris Manhertz,TE,3,CAR,NO,32,29,2500,1.6
62,13370,Luke Stocker,TE,3,TB,MIN,27,19,2500,1.5
63,5511,Brent Celek,TE,3,PHI,NYG,15,26,2500,1.5
64,16954,Nick O'Leary,TE,3,BUF,DEN,14,20,2500,1.4
65,14445,Rhett Ellison,TE,3,NYG,PHI,13,24,2500,1.4
66,18101,Jerell Adams,TE,3,NYG,PHI,13,24,2500,1.3
67,16829,Clive Walford,TE,3,OAK,WAS,23,28,2500,1.3
68,17005,Geoff Swaim,TE,3,DAL,ARI,19,9,2500,1.2
69,18931,Adam Shaheen,TE,3,CHI,PIT,5,12,2500,0.9
70,12777,Lee Smith,TE,3,OAK,WAS,23,28,2500,0.8
71,11535,Michael Hoomanawanui,TE,3,NO,CAR,1,4,2500,0.8
72,15561,Brandon Williams,TE,3,IND,CLE,16,31,2500,0.7
73,14152,James Hanna,TE,3,DAL,ARI,19,9,2500,0.7
74,16988,Ben Koyack,TE,3,JAX,BAL,2,22,2500,0.7
75,15371,MarQueis Gray,TE,3,MIA,NYJ,30,21,2500,0.6
76,19067,Jeremy Sprinkle,TE,3,WAS,OAK,5,6,2500,0.6
77,19281,Jacob Hollister,TE,3,NE,HOU,7,6,2500,0.5
78,15640,Derek Carrier,TE,3,LAR,SF,11,3,2500,0.5
79,19176,Darrell Daniels,TE,3,IND,CLE,16,31,2500,0.5
80,16395,Xavier Grimble,TE,3,PIT,CHI,24,27,2500,0.5
81,19010,Michael Roberts,TE,3,DET,ATL,25,16,2500,0.5
82,19035,Eric Saubert,TE,3,ATL,DET,8,23,2500,0.5
83,16933,James O'Shaughnessy,TE,3,JAX,BAL,2,22,2500,0.5
84,16878,Blake Bell,TE,3,MIN,TB,4,9,2500,0.5
85,18019,Nick Vannett,TE,3,SEA,TEN,18,5,2500,0.5
86,15937,Phillip Supernaw,TE,3,TEN,SEA,9,7,2500,0.4
87,17750,Ross Travis,TE,3,KC,LAC,19,15,2500,0.4
88,14820,Sean McGrath,TE,3,LAC,KC,28,18,2500,0.3
89,16111,Ryan Hewitt,TE,3,CIN,GB,12,2,2500,0.2
90,16816,Maxx Williams,TE,3,BAL,JAX,10,30,2500,0
91,16656,Logan Thomas,TE,3,BUF,DEN,14,20,2500,0
92,1658,Greg Olsen,TE,3,CAR,NO,32,29,4900,0
93,18105,David Morgan,TE,3,MIN,TB,4,9,2500,0
94,17223,Eric Tomlinson,TE,3,NYJ,MIA,21,32,2500,0
95,18999,Jordan Leggett,TE,3,NYJ,MIA,21,32,2500,0
96,17415,Matt LaCosse,TE,3,NYG,PHI,13,24,2500,0
97,14918,Tyler Eifert,TE,3,CIN,GB,12,2,3900,0
98,15100,Jordan Reed,TE,3,WAS,OAK,5,6,5400,0
99,17154,Khari Lee,TE,3,BUF,DEN,14,20,2500,0
