Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
81,14850,Russell Shepard,WR,3,CAR,NO,32,32,3500,6.2
82,18269,Geronimo Allison,WR,3,GB,CIN,6,2,3000,5.8
83,13856,Deonte Thompson,WR,3,CHI,PIT,5,7,3500,5.8
84,16308,Albert Wilson,WR,3,KC,LAC,19,23,3100,5.6
85,17290,Adam Humphries,WR,3,TB,MIN,27,24,3100,5.5
86,16411,Ryan Grant,WR,3,WAS,OAK,5,12,3500,5.3
87,15215,Tavon Austin,WR,3,LAR,SF,11,19,3400,5.2
88,18928,Curtis Samuel,WR,3,CAR,NO,32,32,3200,5.1
89,17964,Braxton Miller,WR,3,HOU,NE,31,29,3100,4.8
90,16276,Bennie Fowler,WR,3,DEN,BUF,3,5,3000,4.8
91,18971,Taywan Taylor,WR,3,TEN,SEA,9,12,3600,4.8
92,19514,Keelan Cole,WR,3,JAX,BAL,2,4,3000,4.5
93,17914,Laquon Treadwell,WR,3,MIN,TB,4,26,3300,4.5
94,18883,Juju Smith-Schuster,WR,3,PIT,CHI,24,16,3000,4.4
95,13264,Andre Holmes,WR,3,BUF,DEN,14,21,3000,4.4
96,12722,Kamar Aiken,WR,3,IND,CLE,16,10,3300,4.4
97,17986,Tyler Boyd,WR,3,CIN,GB,12,17,3300,4.3
98,16790,Phillip Dorsett,WR,3,NE,HOU,7,3,4000,4.1
99,14465,Jarius Wright,WR,3,MIN,TB,4,26,3000,4
100,18401,Tommylee Lewis,WR,3,NO,CAR,1,1,3100,3.8
101,15066,Brice Butler,WR,3,DAL,ARI,19,28,3000,3.4
102,14795,Josh Bellamy,WR,3,CHI,PIT,5,7,3300,3.4
103,18880,Chris Godwin,WR,3,TB,MIN,27,24,3000,3.4
104,15150,Cordarrelle Patterson,WR,3,OAK,WAS,23,6,3000,3.4
105,16664,Bruce Ellington,WR,3,HOU,NE,31,29,3300,3.3
106,17939,Josh Doctson,WR,3,WAS,OAK,5,12,3500,3.3
107,16868,Justin Hardy,WR,3,ATL,DET,8,11,3000,3.2
108,18197,Alex Erickson,WR,3,CIN,GB,12,17,3100,3.2
109,16456,TJ Jones,WR,3,DET,ATL,25,15,3000,3
110,16728,Dontrelle Inman,WR,3,LAC,KC,28,28,3400,2.8
111,18965,Ardarius Stewart,WR,3,NYJ,MIA,21,13,3100,2.6
112,16081,Michael Campanaro,WR,3,BAL,JAX,10,6,3100,2.5
113,13171,Aldrick Robinson,WR,3,SF,LAR,10,4,3000,2.5
114,11501,Arrelious Benn,WR,3,JAX,BAL,2,4,3000,2.5
115,18285,Roger Lewis,WR,3,NYG,PHI,13,8,3300,2.5
116,18974,Chad Williams,WR,3,ARI,DAL,12,16,3000,2.2
117,18157,Charone Peake,WR,3,NYJ,MIA,21,13,3000,1.9
118,19064,Trent Taylor,WR,3,SF,LAR,10,4,3000,1.6
119,18039,Pharoh Cooper,WR,3,LAR,SF,11,19,3000,1.1
120,14424,Brian Quick,WR,3,WAS,OAK,5,12,3000,1
121,17355,Quan Bray,WR,3,IND,CLE,16,10,3000,1
122,15725,Brittan Golden,WR,3,ARI,DAL,12,16,3000,0.8
123,18660,Maxwell McCaffrey,WR,3,JAX,BAL,2,4,3000,0.8
124,11565,Andre Roberts,WR,3,ATL,DET,8,11,3000,0.8
125,19023,Mack Hollins,WR,3,PHI,NYG,15,9,3000,0.7
126,18080,Trevor Davis,WR,3,GB,CIN,6,2,3000,0.7
127,19317,Victor Bolden Jr.,WR,3,SF,LAR,10,4,3000,0.7
128,3601,Eric Weems,WR,3,TEN,SEA,9,12,3000,0.7
129,16536,Bernard Reedy,WR,3,TB,MIN,27,24,3000,0.7
130,19043,Isaiah McKenzie,WR,3,DEN,BUF,3,5,3000,0.7
131,8771,Darrius Heyward-Bey,WR,3,PIT,CHI,24,16,3000,0.7
132,18116,Cody Core,WR,3,CIN,GB,12,17,3000,0.6
133,17141,Damiere Byrd,WR,3,CAR,NO,32,32,3000,0.6
134,18985,Amara Darboh,WR,3,SEA,TEN,18,25,3000,0.6
135,19080,Noah Brown,WR,3,DAL,ARI,19,28,3000,0.6
136,18047,Demarcus Robinson,WR,3,KC,LAC,19,23,3000,0.6
137,19008,Ryan Switzer,WR,3,DAL,ARI,19,28,3000,0.6
138,8373,Brandon Tate,WR,3,BUF,DEN,14,21,3000,0.6
139,19017,Josh Reynolds,WR,3,LAR,SF,11,19,3000,0.6
140,16278,Cody Latimer,WR,3,DEN,BUF,3,5,3000,0.6
141,13117,Dwayne Harris,WR,3,NYG,PHI,13,8,3000,0.6
142,17079,Kasen Williams,WR,3,CLE,IND,29,31,3000,0.6
143,16944,Kaelin Clay,WR,3,BUF,DEN,14,21,3000,0.6
144,18014,Leonte Carroo,WR,3,MIA,NYJ,30,30,3000,0.5
145,16480,Jeff Janis,WR,3,GB,CIN,6,2,3300,0.5
146,18241,Johnny Holton,WR,3,OAK,WAS,23,6,3000,0.5
147,18602,Tanner McEvoy,WR,3,SEA,TEN,18,25,3000,0.5
148,18103,Jakeem Grant,WR,3,MIA,NYJ,30,30,3000,0.4
149,16731,Chris Matthews,WR,3,BAL,JAX,10,6,3000,0.4
150,16469,Jared Abbrederis,WR,3,DET,ATL,25,15,3000,0.3
151,18030,Chris Moore,WR,3,BAL,JAX,10,6,3000,0.3
152,16012,Matt Hazel,WR,3,IND,CLE,16,10,3000,0.3
153,16305,De'Anthony Thomas,WR,3,KC,LAC,19,23,3000,0.3
154,16884,Vince Mayle,WR,3,BAL,JAX,10,6,3000,0
155,17153,Jordan Taylor,WR,3,DEN,BUF,3,5,3000,0
156,16141,Willie Snead,WR,3,NO,CAR,1,1,4500,0
157,14978,Justin Hunter,WR,3,PIT,CHI,24,16,3000,0
158,17219,Daniel Brown,WR,3,CHI,PIT,5,7,2500,0
159,15268,Nick Williams,WR,3,ATL,DET,8,11,3000,0
160,17938,Corey Coleman,WR,3,CLE,IND,29,31,4800,0
161,18361,Chester Rogers,WR,3,IND,CLE,16,10,3000,0
162,19054,Rodney Adams,WR,3,MIN,TB,4,26,3000,0
163,19100,Stacy Coley,WR,3,MIN,TB,4,26,3000,0
164,7651,Matthew Slater,WR,3,NE,HOU,7,3,3000,0
165,17916,Will Fuller,WR,3,HOU,NE,31,29,3800,0
166,19021,Chad Hansen,WR,3,NYJ,MIA,21,13,3000,0
167,18209,Marcus Johnson,WR,3,PHI,NYG,15,9,3000,0
168,19060,Shelton Gibson,WR,3,PHI,NYG,15,9,3000,0
169,18879,Corey Davis,WR,3,TEN,SEA,9,12,3900,0
170,13227,Randall Cobb,WR,3,GB,CIN,6,2,6000,0
171,18881,John Ross,WR,3,CIN,GB,12,17,3300,0
172,19006,Josh Malone,WR,3,CIN,GB,12,17,3000,0
173,18914,Mike Williams,WR,3,LAC,KC,28,28,3700,0
174,19015,Jehu Chesson,WR,3,KC,LAC,19,23,3000,0
175,14847,Ifeanyi Momah,WR,3,ARI,DAL,12,16,2500,0
176,16640,John Brown,WR,3,ARI,DAL,12,16,5200,0
177,16848,Sammie Coates,WR,3,CLE,IND,29,31,3100,0
178,19276,Austin Carr,WR,3,NO,CAR,1,1,3000,0
179,18508,Andy Jones,WR,3,HOU,NE,31,29,3000,0
180,16831,Jaelen Strong,WR,3,JAX,BAL,2,4,3500,0
