Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
36,18057,Seth DeValve,TE,2,CLE,BAL,8,8,2500,4.1
37,15866,Josh Hill,TE,2,NO,NE,2,6,2500,3.9
38,5084,Vernon Davis,TE,2,WAS,LAR,15,9,3000,3.8
39,14876,Dion Sims,TE,2,CHI,TB,18,11,2500,3.7
40,13016,Virgil Green,TE,2,DEN,DAL,14,30,2700,3.7
41,16829,Clive Walford,TE,2,OAK,NYJ,21,24,2500,3.4
42,16816,Maxx Williams,TE,2,BAL,CLE,31,32,2500,2.9
43,18935,Gerald Everett,TE,2,LAR,WAS,23,22,2500,2.8
44,15305,Demetrius Harris,TE,2,KC,PHI,10,2,2600,2.7
45,13386,Lance Kendricks,TE,2,GB,ATL,29,27,2500,2.5
46,16853,Jeff Heuerman,TE,2,DEN,DAL,14,30,2500,2.5
47,15378,Levine Toilolo,TE,2,ATL,GB,28,21,2500,2.5
48,15965,Trey Burton,TE,2,PHI,KC,11,5,2500,2.5
49,15263,Luke Willson,TE,2,SEA,SF,32,18,2500,2.4
50,5511,Brent Celek,TE,2,PHI,KC,11,5,2500,1.9
51,16491,Richard Rodgers,TE,2,GB,ATL,29,27,2700,1.7
52,12153,Ed Dickson,TE,2,CAR,BUF,17,7,2500,1.5
53,14445,Rhett Ellison,TE,2,NYG,DET,9,3,2500,1.4
54,1545,Anthony Fasano,TE,2,MIA,LAC,16,12,2500,1.4
55,14496,Garrett Celek,TE,2,SF,SEA,4,4,2500,1.3
56,18931,Adam Shaheen,TE,2,CHI,TB,18,11,2500,1.2
57,15247,Darren Fells,TE,2,DET,NYG,26,27,2500,1.2
58,13370,Luke Stocker,TE,2,TB,CHI,20,10,2500,1.2
59,17005,Geoff Swaim,TE,2,DAL,DEN,1,16,2500,1.2
60,16954,Nick O'Leary,TE,2,BUF,CAR,25,31,2500,1
61,16958,Randall Telfer,TE,2,CLE,BAL,8,8,2500,1
62,18990,Jonnu Smith,TE,2,TEN,JAX,13,17,2500,1
63,14152,James Hanna,TE,2,DAL,DEN,1,16,2500,1
64,16988,Ben Koyack,TE,2,JAX,TEN,19,13,2500,0.9
65,16846,Tyler Kroft,TE,2,CIN,HOU,3,3,2500,0.9
66,15371,MarQueis Gray,TE,2,MIA,LAC,16,12,2500,0.8
67,12777,Lee Smith,TE,2,OAK,NYJ,21,24,2500,0.8
68,19176,Darrell Daniels,TE,2,IND,ARI,7,1,2500,0.8
69,15561,Brandon Williams,TE,2,IND,ARI,7,1,2500,0.7
70,18101,Jerell Adams,TE,2,NYG,DET,9,3,2500,0.7
71,19281,Jacob Hollister,TE,2,NE,NO,30,15,2500,0.6
72,13170,Niles Paul,TE,2,WAS,LAR,15,9,2500,0.6
73,19010,Michael Roberts,TE,2,DET,NYG,26,27,2500,0.6
74,16878,Blake Bell,TE,2,MIN,PIT,9,18,2500,0.6
75,15937,Phillip Supernaw,TE,2,TEN,JAX,13,17,2500,0.5
76,11535,Michael Hoomanawanui,TE,2,NO,NE,2,6,2500,0.5
77,17750,Ross Travis,TE,2,KC,PHI,10,2,2500,0.5
78,16395,Xavier Grimble,TE,2,PIT,MIN,5,14,2500,0.5
79,18019,Nick Vannett,TE,2,SEA,SF,32,18,2500,0.5
80,14820,Sean McGrath,TE,2,LAC,MIA,27,26,2500,0.4
81,17762,Chris Manhertz,TE,2,CAR,BUF,17,7,2500,0.4
82,16111,Ryan Hewitt,TE,2,CIN,HOU,3,3,2500,0.4
83,19035,Eric Saubert,TE,2,ATL,GB,28,21,2500,0.4
84,11345,Logan Paulsen,TE,2,SF,SEA,4,4,2500,0.2
85,11026,Jermaine Gresham,TE,2,ARI,IND,26,23,2700,0
86,14985,Ryan Griffin,TE,2,HOU,CIN,12,28,2700,0
87,15640,Derek Carrier,TE,2,LAR,WAS,23,22,2500,0
88,16200,CJ Fiedorowicz,TE,2,HOU,CIN,12,28,3100,0
89,16656,Logan Thomas,TE,2,BUF,CAR,25,31,2500,0
90,16917,CJ Uzomah,TE,2,CIN,HOU,3,3,2500,0
91,17223,Eric Tomlinson,TE,2,NYJ,OAK,22,25,2500,0
92,17415,Matt LaCosse,TE,2,NYG,DET,9,3,2500,0
93,18105,David Morgan,TE,2,MIN,PIT,9,18,2500,0
94,18262,Stephen Anderson,TE,2,HOU,CIN,12,28,2500,0
95,18999,Jordan Leggett,TE,2,NYJ,OAK,22,25,2500,0
96,19067,Jeremy Sprinkle,TE,2,WAS,LAR,15,9,2500,0
97,15239,Vance McDonald,TE,2,PIT,MIN,5,14,2600,0
98,17154,Khari Lee,TE,2,BUF,CAR,25,31,2500,0
99,16933,James O'Shaughnessy,TE,2,JAX,TEN,19,13,2500,0
100,16608,Austin Seferian-Jenkins,TE,2,NYJ,OAK,22,25,2700,0
