Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
96,14786,Patrick DiMarco,FB,2,BUF,CAR,25,10,3000,0.5
97,17089,Terron Ward,RB,2,ATL,GB,28,12,3000,0.5
98,15631,Derrick Coleman,FB,2,ATL,GB,28,12,3000,0.5
99,16441,Senorise Perry,RB,2,MIA,LAC,16,24,3000,0.4
100,14549,Joe Banyard,RB,2,BUF,CAR,25,10,3000,0.4
101,16928,Michael Burton,FB,2,CHI,TB,18,22,3000,0.4
102,18115,Derek Watt,FB,2,LAC,MIA,27,17,3000,0.4
103,18114,Dan Vitale,FB,2,CLE,BAL,8,9,3000,0.4
104,14783,James Develin,RB,2,NE,NO,30,30,3000,0.4
105,16869,Jalston Fowler,RB,2,TEN,JAX,13,14,3000,0.4
106,19548,Corey Clement,RB,2,PHI,KC,11,20,3000,0.3
107,17197,Corey Grant,RB,2,JAX,TEN,19,2,3000,0.3
108,13741,Brandon Bolden,RB,2,NE,NO,30,30,3000,0.3
109,15966,David Fluellen,RB,2,TEN,JAX,13,14,3000,0.3
110,16378,Keith Smith,FB,2,DAL,DEN,1,21,3000,0.3
111,17360,Rod Smith,RB,2,DAL,DEN,1,21,3300,0.3
112,17066,Terrell Watson,RB,2,PIT,MIN,5,7,3000,0.3
113,16534,Roosevelt Nix,RB,2,PIT,MIN,5,7,3000,0.2
114,18652,CJ Ham,RB,2,MIN,PIT,9,26,3000,0.2
115,13102,Jordan Todman,RB,2,HOU,CIN,12,18,3000,0.1
116,19205,Taquan Mizzell,RB,2,CHI,TB,18,22,3000,0
117,8066,Darren McFadden,RB,2,DAL,DEN,1,21,5200,0
118,12317,Danny Woodhead,RB,2,BAL,CLE,31,31,4500,0
119,14385,Doug Martin,RB,2,TB,CHI,20,13,4300,0
120,14789,Jamize Olawale,FB,2,OAK,NYJ,21,19,3000,0
121,15138,Eddie Lacy,RB,2,SEA,SF,32,32,4200,0
122,15207,Benjamin Cunningham,RB,2,CHI,TB,18,22,3000,0
123,16189,Alfred Blue,RB,2,HOU,CIN,12,18,4200,0
124,16797,TJ Yeldon,RB,2,JAX,TEN,19,2,3900,0
125,16847,David Johnson,RB,2,ARI,IND,26,27,10000,0
126,16934,Cameron Artis-Payne,RB,2,CAR,BUF,17,29,3000,0
127,17023,Zach Zenner,RB,2,DET,NYG,26,10,3300,0
128,17102,Mack Brown,RB,2,WAS,LAR,15,16,3000,0
129,17970,Devontae Booker,RB,2,DEN,DAL,14,1,3500,0
130,18464,JD McKissic,RB,2,SEA,SF,32,26,3000,0
131,18996,Wayne Gallman,RB,2,NYG,DET,9,19,3000,0
132,19024,Donnel Pumphrey,RB,2,PHI,KC,11,20,3000,0
133,19033,Brian Hill,RB,2,ATL,GB,28,12,3000,0
134,19090,Devante Mays,RB,2,GB,ATL,29,25,3500,0
135,19529,Justin Davis,RB,2,LAR,WAS,23,28,3000,0
136,13063,Taiwan Jones,RB,2,BUF,CAR,25,10,3000,0
